Date,Mileage,Time,Month,Day,numRun,highest,onePerYear,firstRun,numYear
8/20/16,7.73,57:35:00,8,20,6,0,FALSE,1,6
8/20/18,2.18,16:30,8,20,8,0,FALSE,1,7
8/20/18,10.2,1:15:19,8,20,7,0,TRUE,0,7
8/20/19,8,58:10:00,8,20,9,0,FALSE,1,8
8/20/20,12,1:31:53,8,20,10,0,FALSE,1,9
8/20/21,8.46,58:34:00,8,20,11,1,FALSE,1,10
8/21/11,4.1,30:38:00,8,21,1,0,FALSE,1,1
8/21/12,5.34,37:05:00,8,21,2,0,FALSE,1,2
8/21/13,2.12,16:31,8,21,3,0,FALSE,1,3
8/21/14,2.28,,8,21,4,0,FALSE,1,4
8/21/15,8.98,1:08:45,8,21,5,0,FALSE,1,5
8/21/16,12.03,1:23:54,8,21,6,0,FALSE,1,6
8/21/18,8.86,,8,21,7,0,FALSE,1,7
8/21/19,10.02,1:07:05,8,21,8,0,FALSE,1,8
8/21/20,7.14,53:29:00,8,21,9,0,FALSE,1,9
8/21/21,12.09,1:21:41,8,21,10,1,FALSE,1,10
8/22/12,4.77,42:57:00,8,22,1,0,FALSE,1,1
8/22/13,6.8,57:49:00,8,22,2,0,FALSE,1,2
8/22/14,4.34,34:16:00,8,22,3,0,FALSE,1,3
8/22/16,4.98,,8,22,5,0,FALSE,1,4
8/22/16,3.98,31:36:00,8,22,4,0,TRUE,0,4
8/22/18,4.67,,8,22,7,0,FALSE,1,5
8/22/18,8,,8,22,6,0,TRUE,0,5
8/22/19,7.01,51:49:00,8,22,8,0,FALSE,1,6
8/22/20,16.53,1:48:59,8,22,9,1,FALSE,1,7
8/23/10,2,,8,23,1,0,FALSE,1,1
8/23/11,5.1,,8,23,2,0,FALSE,1,2
8/23/12,3.1,17:56,8,23,3,0,FALSE,1,3
8/23/13,3.1,19:50,8,23,4,0,FALSE,1,4
8/23/15,10,1:11:02,8,23,5,0,FALSE,1,5
8/23/16,8,1:01:33,8,23,6,0,FALSE,1,6
8/23/18,10.14,1:12:00,8,23,7,0,FALSE,1,7
8/23/19,8,56:01:00,8,23,8,1,FALSE,1,8
8/24/10,3.1,21:15,8,24,1,0,FALSE,1,1
8/24/14,5.01,36:30:00,8,24,2,0,FALSE,1,2
8/24/15,3.99,29:41:00,8,24,4,0,FALSE,1,3
8/24/15,4.25,28:28:00,8,24,3,0,TRUE,0,3
8/24/16,5.36,38:24:00,8,24,6,0,FALSE,1,4
8/24/16,3.96,31:07:00,8,24,5,0,TRUE,0,4
8/24/18,4,30:47:00,8,24,9,0,FALSE,1,5
8/24/18,6.01,,8,24,8,0,TRUE,0,5
8/24/18,2.49,12:25,8,24,7,0,TRUE,0,5
8/24/19,13.1,1:23:56,8,24,10,0,FALSE,1,6
8/24/20,5.14,42:45:00,8,24,12,0,FALSE,1,7
8/24/20,10,1:13:01,8,24,11,0,TRUE,0,7
8/24/21,8,54:43:00,8,24,13,1,FALSE,1,8
8/25/11,2.15,,8,25,1,0,FALSE,1,1
8/25/12,6.4,49:46:00,8,25,2,0,FALSE,1,2
8/25/14,2.51,19:31,8,25,4,0,FALSE,1,3
8/25/14,4.47,32:11:00,8,25,3,0,TRUE,0,3
8/25/15,9.23,,8,25,5,0,FALSE,1,4
8/25/16,5.23,,8,25,7,0,FALSE,1,5
8/25/16,2.49,12:50,8,25,6,0,TRUE,0,5
8/25/18,9,,8,25,8,0,FALSE,1,6
8/25/20,8.11,59:03:00,8,25,9,0,FALSE,1,7
8/25/21,9.07,1:02:42,8,25,10,1,FALSE,1,8
8/26/10,5.5,,8,26,1,0,FALSE,1,1
8/26/11,1,6:32,8,26,2,0,FALSE,1,2
8/26/13,4.82,39:26:00,8,26,3,0,FALSE,1,3
8/26/14,3.1,17:56,8,26,4,0,FALSE,1,4
8/26/15,7.05,50:08:00,8,26,5,0,FALSE,1,5
8/26/16,6,45:27:00,8,26,7,0,FALSE,1,6
8/26/16,6,44:19:00,8,26,6,0,TRUE,0,6
8/26/18,16,1:45:00,8,26,8,0,FALSE,1,7
8/26/19,5.08,35:49:00,8,26,10,0,FALSE,1,8
8/26/19,8.04,58:03:00,8,26,9,0,TRUE,0,8
8/26/20,8.32,1:01:17,8,26,11,0,FALSE,1,9
8/26/21,6.32,47:42:00,8,26,12,1,FALSE,1,10
8/27/10,6.6,,8,27,1,0,FALSE,1,1
8/27/12,7.31,,8,27,2,0,FALSE,1,2
8/27/13,5.31,40:35:00,8,27,3,0,FALSE,1,3
8/27/15,6.37,,8,27,4,0,FALSE,1,4
8/27/16,14.15,1:30:59,8,27,5,0,FALSE,1,5
8/27/19,6.08,45:56:00,8,27,6,0,FALSE,1,6
8/27/20,10,,8,27,7,0,FALSE,1,7
8/27/21,9.04,1:07:18,8,27,8,1,FALSE,1,8
8/28/11,6.3,47:27:00,8,28,1,0,FALSE,1,1
8/28/12,6.33,53:02:00,8,28,2,0,FALSE,1,2
8/28/13,7,47:28:00,8,28,3,0,FALSE,1,3
8/28/14,3.04,22:35,8,28,4,0,FALSE,1,4
8/28/15,3.68,,8,28,6,0,FALSE,1,5
8/28/15,2.49,12:42,8,28,5,0,TRUE,0,5
8/28/18,11.24,1:23:00,8,28,7,0,FALSE,1,6
8/28/19,8.08,55:10:00,8,28,8,0,FALSE,1,7
8/28/20,17.01,2:03:48,8,28,9,0,FALSE,1,8
8/28/21,13.11,1:31:38,8,28,10,1,FALSE,1,9
8/29/11,6,,8,29,1,0,FALSE,1,1
8/29/12,1.3,,8,29,2,0,FALSE,1,2
8/29/13,4.55,29:46:00,8,29,3,0,FALSE,1,3
8/29/14,2.79,19:58,8,29,4,0,FALSE,1,4
8/29/15,12,1:19:14,8,29,5,0,FALSE,1,5
8/29/16,10.77,,8,29,6,0,FALSE,1,6
8/29/18,5.17,,8,29,8,0,FALSE,1,7
8/29/18,8.66,,8,29,7,0,TRUE,0,7
8/29/19,8.41,1:00:55,8,29,9,0,FALSE,1,8
8/29/20,8.8,1:04:04,8,29,10,1,FALSE,1,9
8/30/10,4.6,,8,30,1,0,FALSE,1,1
8/30/11,5.8,,8,30,2,0,FALSE,1,2
8/30/12,3.25,25:29:00,8,30,3,0,FALSE,1,3
8/30/13,6.36,56:03:00,8,30,4,0,FALSE,1,4
8/30/14,3.1,16:55,8,30,6,0,FALSE,1,5
8/30/14,1.5,11:27,8,30,5,0,TRUE,0,5
8/30/16,8,1:00:51,8,30,7,0,FALSE,1,6
8/30/18,10.24,,8,30,8,0,FALSE,1,7
8/30/19,6.32,46:44:00,8,30,9,0,FALSE,1,8
8/30/21,10,1:07:55,8,30,10,1,FALSE,1,9
8/31/10,1.77,,8,31,1,0,FALSE,1,1
8/31/15,5.08,38:42:00,8,31,2,0,FALSE,1,2
8/31/16,7.5,58:42:00,8,31,3,0,FALSE,1,3
8/31/17,2.62,20:00,8,31,4,0,FALSE,1,4
8/31/18,8,,8,31,6,0,FALSE,1,5
8/31/18,3.73,19:47,8,31,5,0,TRUE,0,5
8/31/19,10.48,,8,31,7,0,FALSE,1,6
8/31/21,6.01,42:53:00,8,31,8,1,FALSE,1,7
9/1/10,3.1,21:01,9,1,1,0,FALSE,1,1
9/1/11,2.31,16:06,9,1,2,0,FALSE,1,2
9/1/12,4.3,43:31:00,9,1,3,0,FALSE,1,3
9/1/13,3.62,26:28:00,9,1,4,0,FALSE,1,4
9/1/14,5.38,39:59:00,9,1,5,0,FALSE,1,5
9/1/15,9.59,,9,1,6,0,FALSE,1,6
9/1/16,4.19,,9,1,9,0,FALSE,1,7
9/1/16,3.14,23:32,9,1,8,0,TRUE,0,7
9/1/16,3.2,17:09,9,1,7,0,TRUE,0,7
9/1/17,4.07,30:18:00,9,1,10,0,FALSE,1,8
9/1/18,10.24,,9,1,11,0,FALSE,1,9
9/1/19,14.06,1:33:59,9,1,12,0,FALSE,1,10
9/1/21,9.1,1:02:32,9,1,13,1,FALSE,1,11
9/2/11,3.1,19:31,9,2,1,0,FALSE,1,1
9/2/13,4.3,37:42:00,9,2,2,0,FALSE,1,2
9/2/14,1.91,10:49,9,2,3,0,FALSE,1,3
9/2/15,7.05,50:15:00,9,2,4,0,FALSE,1,4
9/2/16,8,54:06:00,9,2,5,0,FALSE,1,5
9/2/17,6.08,45:00:00,9,2,6,0,FALSE,1,6
9/2/18,18.15,2:09:21,9,2,7,0,FALSE,1,7
9/2/20,7.49,48:42:00,9,2,8,0,FALSE,1,8
9/2/21,6,42:15:00,9,2,9,1,FALSE,1,9
9/3/10,5.75,49:03:00,9,3,1,0,FALSE,1,1
9/3/12,5,39:41:00,9,3,2,0,FALSE,1,2
9/3/13,5.96,46:13:00,9,3,3,0,FALSE,1,3
9/3/15,6.55,,9,3,4,0,FALSE,1,4
9/3/16,14,1:41:58,9,3,5,0,FALSE,1,5
9/3/17,8.06,59:58:00,9,3,6,0,FALSE,1,6
9/3/18,10,1:08:24,9,3,7,0,FALSE,1,7
9/3/19,5.04,39:55:00,9,3,8,0,FALSE,1,8
9/3/20,7.75,58:04:00,9,3,9,0,FALSE,1,9
9/3/21,6.04,42:48:00,9,3,10,1,FALSE,1,10
9/4/12,5.5,37:53:00,9,4,1,0,FALSE,1,1
9/4/13,3.1,17:32,9,4,2,0,FALSE,1,2
9/4/14,5.01,37:49:00,9,4,3,0,FALSE,1,3
9/4/15,2.63,,9,4,5,0,FALSE,1,4
9/4/15,3.73,20:41,9,4,4,0,TRUE,0,4
9/4/16,5.51,38:31:00,9,4,6,0,FALSE,1,5
9/4/17,6.22,46:58:00,9,4,7,0,FALSE,1,6
9/4/18,4,30:00:00,9,4,9,0,FALSE,1,7
9/4/18,12,1:28:29,9,4,8,0,TRUE,0,7
9/4/19,11.03,,9,4,10,0,FALSE,1,8
9/4/20,8.43,59:13:00,9,4,11,0,FALSE,1,9
9/4/21,14,1:30:02,9,4,12,1,FALSE,1,10
9/5/11,6.05,46:32:00,9,5,1,0,FALSE,1,1
9/5/12,3.1,18:00,9,5,2,0,FALSE,1,2
9/5/13,2.2,18:00,9,5,3,0,FALSE,1,3
9/5/15,8,54:16:00,9,5,4,0,FALSE,1,4
9/5/16,9.42,1:09:23,9,5,5,0,FALSE,1,5
9/5/17,6.9,,9,5,6,0,FALSE,1,6
9/5/18,12.4,,9,5,7,0,FALSE,1,7
9/5/20,13.97,1:32:00,9,5,8,1,FALSE,1,8
9/6/10,4.05,30:33:00,9,6,1,0,FALSE,1,1
9/6/11,5.8,42:06:00,9,6,2,0,FALSE,1,2
9/6/12,2.45,19:54,9,6,3,0,FALSE,1,3
9/6/13,6,43:11:00,9,6,4,0,FALSE,1,4
9/6/14,4.39,42:55:00,9,6,5,0,FALSE,1,5
9/6/15,9.16,1:11:47,9,6,6,0,FALSE,1,6
9/6/16,9.1,,9,6,7,0,FALSE,1,7
9/6/17,6.44,46:28:00,9,6,8,0,FALSE,1,8
9/6/18,8,,9,6,9,0,FALSE,1,9
9/6/19,4.27,,9,6,12,0,FALSE,1,10
9/6/19,0.62,2:53,9,6,11,0,TRUE,0,10
9/6/19,7.01,52:45:00,9,6,10,0,TRUE,0,10
9/6/21,10,1:12:50,9,6,13,1,FALSE,1,11
9/7/10,1.98,,9,7,1,0,FALSE,1,1
9/7/11,1.1,6:46,9,7,2,0,FALSE,1,2
9/7/12,5.43,46:47:00,9,7,3,0,FALSE,1,3
9/7/14,6.13,45:14:00,9,7,4,0,FALSE,1,4
9/7/15,7.3,53:48:00,9,7,5,0,FALSE,1,5
9/7/16,8.5,1:00:27,9,7,6,0,FALSE,1,6
9/7/17,7.2,54:16:00,9,7,7,0,FALSE,1,7
9/7/18,8,1:00:00,9,7,8,0,FALSE,1,8
9/7/19,8.03,55:42:00,9,7,9,0,FALSE,1,9
9/7/21,8,57:58:00,9,7,10,1,FALSE,1,10
9/8/11,3.1,18:27,9,8,1,0,FALSE,1,1
9/8/14,6.06,41:14:00,9,8,2,0,FALSE,1,2
9/8/15,11.6,1:15:42,9,8,3,0,FALSE,1,3
9/8/16,7,50:54:00,9,8,4,0,FALSE,1,4
9/8/17,6.97,50:13:00,9,8,5,0,FALSE,1,5
9/8/18,7.03,,9,8,7,0,FALSE,1,6
9/8/18,4.97,27:21:00,9,8,6,0,TRUE,0,6
9/8/19,14.08,1:34:27,9,8,8,0,FALSE,1,7
9/8/20,6.2,46:55:00,9,8,9,0,FALSE,1,8
9/8/21,10,1:08:54,9,8,10,1,FALSE,1,9
9/9/10,3,20:11,9,9,1,0,FALSE,1,1
9/9/11,2.9,,9,9,2,0,FALSE,1,2
9/9/13,6.16,43:21:00,9,9,3,0,FALSE,1,3
9/9/14,3.1,17:31,9,9,4,0,FALSE,1,4
9/9/16,6.09,,9,9,6,0,FALSE,1,5
9/9/16,4.97,28:48:00,9,9,5,0,TRUE,0,5
9/9/17,7.93,,9,9,7,0,FALSE,1,6
9/9/18,17.58,2:00:00,9,9,8,0,FALSE,1,7
9/9/19,7.75,53:25:00,9,9,9,0,FALSE,1,8
9/9/20,8.09,1:00:21,9,9,10,0,FALSE,1,9
9/9/21,6,47:10:00,9,9,11,1,FALSE,1,10
9/10/10,5.15,,9,10,1,0,FALSE,1,1
9/10/12,3.1,18:13,9,10,2,0,FALSE,1,2
9/10/13,3.1,17:53,9,10,3,0,FALSE,1,3
9/10/14,5.14,35:16:00,9,10,4,0,FALSE,1,4
9/10/15,5.48,41:58:00,9,10,5,0,FALSE,1,5
9/10/16,7.01,54:56:00,9,10,6,0,FALSE,1,6
9/10/17,10.04,1:11:22,9,10,7,0,FALSE,1,7
9/10/18,10,,9,10,8,0,FALSE,1,8
9/10/19,7.34,54:01:00,9,10,9,0,FALSE,1,9
9/10/20,8.1,1:00:00,9,10,10,0,FALSE,1,10
9/10/21,7.83,53:03:00,9,10,11,1,FALSE,1,11
9/11/11,4.05,,9,11,1,0,FALSE,1,1
9/11/12,6.63,52:51:00,9,11,2,0,FALSE,1,2
9/11/14,4.21,31:21:00,9,11,3,0,FALSE,1,3
9/11/15,3.22,,9,11,5,0,FALSE,1,4
9/11/15,4.97,27:35:00,9,11,4,0,TRUE,0,4
9/11/16,14.04,1:36:23,9,11,6,0,FALSE,1,5
9/11/17,6.29,43:46:00,9,11,7,0,FALSE,1,6
9/11/18,12,,9,11,8,0,FALSE,1,7
9/11/19,12.47,,9,11,9,0,FALSE,1,8
9/11/20,8.23,54:47:00,9,11,10,0,FALSE,1,9
9/11/21,5.4,,9,11,12,1,FALSE,1,10
9/11/21,3.11,16:28,9,11,11,0,TRUE,0,10
9/12/11,3.1,19:42,9,12,1,0,FALSE,1,1
9/12/12,3.1,18:04,9,12,2,0,FALSE,1,2
9/12/13,3.1,17:29,9,12,3,0,FALSE,1,3
9/12/14,6.77,44:16:00,9,12,4,0,FALSE,1,4
9/12/15,12.2,1:30:01,9,12,5,0,FALSE,1,5
9/12/17,7.17,49:34:00,9,12,6,0,FALSE,1,6
9/12/18,12,1:31:25,9,12,8,0,FALSE,1,7
9/12/18,5.14,39:27:00,9,12,7,0,TRUE,0,7
9/12/19,3.46,26:58:00,9,12,9,0,FALSE,1,8
9/12/20,17.72,2:02:47,9,12,10,1,FALSE,1,9
9/13/10,3.1,21:10,9,13,1,0,FALSE,1,1
9/13/11,5.65,46:10:00,9,13,2,0,FALSE,1,2
9/13/13,2.18,16:36,9,13,3,0,FALSE,1,3
9/13/15,8.04,55:43:00,9,13,4,0,FALSE,1,4
9/13/16,8.75,58:06:00,9,13,5,0,FALSE,1,5
9/13/17,8.44,56:23:00,9,13,6,0,FALSE,1,6
9/13/18,12.4,,9,13,7,0,FALSE,1,7
9/13/19,9.75,1:09:44,9,13,8,0,FALSE,1,8
9/13/20,7.9,51:24:00,9,13,9,0,FALSE,1,9
9/13/21,10.05,1:08:43,9,13,10,1,FALSE,1,10
9/14/13,6.2,39:53:00,9,14,1,0,FALSE,1,1
9/14/16,9,,9,14,2,0,FALSE,1,2
9/14/17,7.5,,9,14,3,0,FALSE,1,3
9/14/18,12,1:32:00,9,14,4,0,FALSE,1,4
9/14/21,6,47:33:00,9,14,5,1,FALSE,1,5
9/15/11,4.6,33:03:00,9,15,1,0,FALSE,1,1
9/15/12,3.1,18:08,9,15,2,0,FALSE,1,2
9/15/14,5.01,35:31:00,9,15,3,0,FALSE,1,3
9/15/15,8.06,59:13:00,9,15,4,0,FALSE,1,4
9/15/16,9.94,1:10:43,9,15,5,0,FALSE,1,5
9/15/17,7.17,54:07:00,9,15,6,0,FALSE,1,6
9/15/18,12.5,1:33:00,9,15,7,0,FALSE,1,7
9/15/19,5.69,38:00:00,9,15,9,0,FALSE,1,8
9/15/19,7.24,48:49:00,9,15,8,0,TRUE,0,8
9/15/20,9,59:06:00,9,15,10,0,FALSE,1,9
9/15/21,10,1:06:32,9,15,11,1,FALSE,1,10
9/16/10,6,,9,16,1,0,FALSE,1,1
9/16/11,1.32,9:13,9,16,2,0,FALSE,1,2
9/16/13,6.26,56:53:00,9,16,3,0,FALSE,1,3
9/16/14,3.1,17:55,9,16,4,0,FALSE,1,4
9/16/15,7,47:41:00,9,16,5,0,FALSE,1,5
9/16/16,4,28:03:00,9,16,7,0,FALSE,1,6
9/16/16,9.13,,9,16,6,0,TRUE,0,6
9/16/17,8.25,,9,16,8,0,FALSE,1,7
9/16/18,18.04,1:59:23,9,16,9,0,FALSE,1,8
9/16/19,7.36,52:23:00,9,16,10,0,FALSE,1,9
9/16/20,10.05,1:06:55,9,16,11,0,FALSE,1,10
9/16/21,6.02,45:14:00,9,16,12,1,FALSE,1,11
9/17/11,3.1,18:07,9,17,1,0,FALSE,1,1
9/17/12,5.87,39:58:00,9,17,2,0,FALSE,1,2
9/17/13,8.27,1:00:35,9,17,3,0,FALSE,1,3
9/17/14,2.7,,9,17,4,0,FALSE,1,4
9/17/15,8.27,56:53:00,9,17,5,0,FALSE,1,5
9/17/16,10.05,1:15:47,9,17,6,0,FALSE,1,6
9/17/17,12,1:28:10,9,17,7,0,FALSE,1,7
9/17/19,6.17,44:57:00,9,17,8,0,FALSE,1,8
9/17/20,4.34,31:34:00,9,17,10,0,FALSE,1,9
9/17/20,10.04,1:08:57,9,17,9,0,TRUE,0,9
9/17/21,4.01,28:27:00,9,17,11,1,FALSE,1,10
9/18/10,3.1,19:27,9,18,1,0,FALSE,1,1
9/18/14,5.53,38:31:00,9,18,2,0,FALSE,1,2
9/18/15,7.89,,9,18,3,0,FALSE,1,3
9/18/16,14.03,1:39:04,9,18,4,0,FALSE,1,4
9/18/18,12.3,,9,18,6,0,FALSE,1,5
9/18/18,4.67,,9,18,5,0,TRUE,0,5
9/18/19,11.51,,9,18,7,0,FALSE,1,6
9/18/20,7.61,52:37:00,9,18,8,0,FALSE,1,7
9/18/21,8.04,1:01:50,9,18,9,1,FALSE,1,8
9/19/11,7.94,57:41:00,9,19,2,0,FALSE,1,1
9/19/11,1.1,6:11,9,19,1,0,TRUE,0,1
9/19/12,6.07,49:08:00,9,19,3,0,FALSE,1,2
9/19/13,3.1,17:03,9,19,4,0,FALSE,1,3
9/19/14,3.1,24:40:00,9,19,5,0,FALSE,1,4
9/19/15,7,50:40:00,9,19,6,0,FALSE,1,5
9/19/16,6.24,43:39:00,9,19,7,0,FALSE,1,6
9/19/17,7.83,1:03:53,9,19,8,0,FALSE,1,7
9/19/18,12.03,,9,19,9,0,FALSE,1,8
9/19/19,8.1,59:28:00,9,19,10,0,FALSE,1,9
9/19/20,6.63,,9,19,12,0,FALSE,1,10
9/19/20,4.97,26:41:00,9,19,11,0,TRUE,0,10
9/19/21,13.1,1:26:20,9,19,13,1,FALSE,1,11
9/20/10,5.1,,9,20,1,0,FALSE,1,1
9/20/11,6.15,42:18:00,9,20,2,0,FALSE,1,2
9/20/12,3.4,27:22:00,9,20,3,0,FALSE,1,3
9/20/13,2.66,21:06,9,20,4,0,FALSE,1,4
9/20/14,4.03,,9,20,7,0,FALSE,1,5
9/20/14,2.88,,9,20,6,0,TRUE,0,5
9/20/14,3.1,16:36,9,20,5,0,TRUE,0,5
9/20/15,12.16,1:29:20,9,20,8,0,FALSE,1,6
9/20/16,10.47,,9,20,9,0,FALSE,1,7
9/20/17,9.32,1:02:34,9,20,10,0,FALSE,1,8
9/20/18,12,1:28:41,9,20,12,0,FALSE,1,9
9/20/18,5.13,,9,20,11,0,TRUE,0,9
9/20/20,16.26,1:52:40,9,20,13,1,FALSE,1,10
9/21/10,3.1,20:26,9,21,1,0,FALSE,1,1
9/21/12,3.1,17:39,9,21,2,0,FALSE,1,2
9/21/13,3.1,16:46,9,21,3,0,FALSE,1,3
9/21/16,8.96,1:04:00,9,21,4,0,FALSE,1,4
9/21/17,8.11,58:59:00,9,21,5,0,FALSE,1,5
9/21/18,9.43,,9,21,6,0,FALSE,1,6
9/21/20,8.38,1:05:34,9,21,7,0,FALSE,1,7
9/21/21,5.7,41:20:00,9,21,8,1,FALSE,1,8
9/22/11,4.26,28:19:00,9,22,1,0,FALSE,1,1
9/22/12,3.1,17:26,9,22,2,0,FALSE,1,2
9/22/14,7,52:15:00,9,22,3,0,FALSE,1,3
9/22/15,7.63,53:11:00,9,22,4,0,FALSE,1,4
9/22/16,10.74,1:20:36,9,22,5,0,FALSE,1,5
9/22/17,6.03,45:17:00,9,22,6,0,FALSE,1,6
9/22/19,13.31,1:36:33,9,22,7,0,FALSE,1,7
9/22/20,7,50:39:00,9,22,8,1,FALSE,1,8
9/23/10,1.1,,9,23,1,0,FALSE,1,1
9/23/11,3.1,19:02,9,23,2,0,FALSE,1,2
9/23/13,6.61,45:12:00,9,23,3,0,FALSE,1,3
9/23/14,9.11,1:01:06,9,23,4,0,FALSE,1,4
9/23/15,9.25,,9,23,5,0,FALSE,1,5
9/23/16,7.92,56:37:00,9,23,6,0,FALSE,1,6
9/23/17,5.2,,9,23,8,0,FALSE,1,7
9/23/17,3.75,20:40,9,23,7,0,TRUE,0,7
9/23/18,11,,9,23,9,0,FALSE,1,8
9/23/19,8.01,59:53:00,9,23,10,0,FALSE,1,9
9/23/20,7.22,50:23:00,9,23,11,1,FALSE,1,10
9/24/10,5.15,,9,24,1,0,FALSE,1,1
9/24/12,2.5,17:01,9,24,2,0,FALSE,1,2
9/24/15,9.44,1:02:43,9,24,3,0,FALSE,1,3
9/24/16,4.04,,9,24,5,0,FALSE,1,4
9/24/16,3.73,20:04,9,24,4,0,TRUE,0,4
9/24/17,12.01,1:29:15,9,24,6,0,FALSE,1,5
9/24/18,8,59:20:00,9,24,7,0,FALSE,1,6
9/24/19,8.3,58:46:00,9,24,8,0,FALSE,1,7
9/24/20,6.05,51:10:00,9,24,10,0,FALSE,1,8
9/24/20,5.2,39:49:00,9,24,9,0,TRUE,0,8
9/24/21,6.34,44:25:00,9,24,11,1,FALSE,1,9
9/25/11,5.1,40:03:00,9,25,1,0,FALSE,1,1
9/25/12,3.1,18:12,9,25,2,0,FALSE,1,2
9/25/14,6.88,48:54:00,9,25,3,0,FALSE,1,3
9/25/15,8,1:01:57,9,25,4,0,FALSE,1,4
9/25/16,12,1:19:46,9,25,5,0,FALSE,1,5
9/25/18,12.21,,9,25,7,0,FALSE,1,6
9/25/18,4,,9,25,6,0,TRUE,0,6
9/25/19,12.53,,9,25,8,0,FALSE,1,7
9/25/20,5.3,33:37:00,9,25,9,1,FALSE,1,8
9/26/10,4.4,37:00:00,9,26,1,0,FALSE,1,1
9/26/11,4.73,28:28:00,9,26,2,0,FALSE,1,2
9/26/12,8.23,1:11:07,9,26,3,0,FALSE,1,3
9/26/13,3.1,17:39,9,26,4,0,FALSE,1,4
9/26/15,8.6,59:09:00,9,26,5,0,FALSE,1,5
9/26/16,7.04,49:23:00,9,26,6,0,FALSE,1,6
9/26/17,8.88,58:34:00,9,26,7,0,FALSE,1,7
9/26/18,10,,9,26,8,0,FALSE,1,8
9/26/20,13.64,1:37:06,9,26,9,0,FALSE,1,9
9/26/21,7.03,49:59:00,9,26,10,1,FALSE,1,10
9/27/10,5.9,47:30:00,9,27,1,0,FALSE,1,1
9/27/11,3.1,18:47,9,27,2,0,FALSE,1,2
9/27/13,5.66,44:34:00,9,27,3,0,FALSE,1,3
9/27/14,6.2,36:40:00,9,27,4,0,FALSE,1,4
9/27/15,12.16,1:19:32,9,27,5,0,FALSE,1,5
9/27/16,8.19,1:02:00,9,27,6,0,FALSE,1,6
9/27/17,6,42:09:00,9,27,7,0,FALSE,1,7
9/27/18,9,,9,27,8,0,FALSE,1,8
9/27/19,8,58:44:00,9,27,9,0,FALSE,1,9
9/27/21,4.04,27:09:00,9,27,10,1,FALSE,1,10
9/28/10,1.54,,9,28,1,0,FALSE,1,1
9/28/12,3.1,23:59,9,28,2,0,FALSE,1,2
9/28/14,4.28,31:42:00,9,28,3,0,FALSE,1,3
9/28/17,6,45:45:00,9,28,4,0,FALSE,1,4
9/28/18,7.03,,9,28,6,0,FALSE,1,5
9/28/18,4.97,26:08:00,9,28,5,0,TRUE,0,5
9/28/19,8.14,58:51:00,9,28,7,0,FALSE,1,6
9/28/20,10.04,1:07:33,9,28,8,1,FALSE,1,7
9/29/10,4,32:00:00,9,29,1,0,FALSE,1,1
9/29/11,5.3,38:54:00,9,29,2,0,FALSE,1,2
9/29/12,6,44:17:00,9,29,3,0,FALSE,1,3
9/29/13,3.63,23:57,9,29,4,0,FALSE,1,4
9/29/14,6.59,49:05:00,9,29,5,0,FALSE,1,5
9/29/15,8,59:50:00,9,29,6,0,FALSE,1,6
9/29/16,6,43:36:00,9,29,7,0,FALSE,1,7
9/29/17,4.6,,9,29,9,0,FALSE,1,8
9/29/17,4.97,27:15:00,9,29,8,0,TRUE,0,8
9/29/18,10.31,1:15:00,9,29,10,0,FALSE,1,9
9/29/19,12.91,1:35:24,9,29,11,0,FALSE,1,10
9/29/20,9.48,1:06:10,9,29,12,0,FALSE,1,11
9/29/21,6,41:22:00,9,29,13,1,FALSE,1,12
9/30/10,0.88,,9,30,1,0,FALSE,1,1
9/30/11,5.8,39:53:00,9,30,2,0,FALSE,1,2
9/30/13,7.13,48:10:00,9,30,3,0,FALSE,1,3
9/30/14,5.17,36:44:00,9,30,4,0,FALSE,1,4
9/30/15,8.46,,9,30,5,0,FALSE,1,5
9/30/16,6,46:21:00,9,30,6,0,FALSE,1,6
9/30/17,8,,9,30,7,0,FALSE,1,7
9/30/18,15.25,1:52:00,9,30,8,0,FALSE,1,8
9/30/19,4.08,30:02:00,9,30,9,0,FALSE,1,9
9/30/20,8.73,,9,30,10,1,FALSE,1,10
10/1/12,10.3,1:08:06,10,1,1,0,FALSE,1,1
10/1/13,3.1,17:27,10,1,2,0,FALSE,1,2
10/1/15,7.11,53:03:00,10,1,3,0,FALSE,1,3
10/1/16,6.33,,10,1,5,0,FALSE,1,4
10/1/16,4.97,26:39:00,10,1,4,0,TRUE,0,4
10/1/17,13.3,1:32:11,10,1,6,0,FALSE,1,5
10/1/18,8,1:01:20,10,1,7,0,FALSE,1,6
10/1/19,7.5,53:14:00,10,1,8,0,FALSE,1,7
10/1/20,4.51,35:35:00,10,1,10,0,FALSE,1,8
10/1/20,10.06,1:11:40,10,1,9,0,TRUE,0,8
10/1/21,4.01,28:20:00,10,1,11,1,FALSE,1,9
10/2/10,3.1,19:39,10,2,1,0,FALSE,1,1
10/2/11,4.26,29:57:00,10,2,2,0,FALSE,1,2
10/2/12,3.1,18:35,10,2,3,0,FALSE,1,3
10/2/13,7.56,54:42:00,10,2,4,0,FALSE,1,4
10/2/14,3.1,18:18,10,2,5,0,FALSE,1,5
10/2/15,3.51,25:00:00,10,2,6,0,FALSE,1,6
10/2/16,14.07,1:44:56,10,2,7,0,FALSE,1,7
10/2/17,8,59:52:00,10,2,8,0,FALSE,1,8
10/2/18,12,,10,2,10,0,FALSE,1,9
